"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","__cached__setup_devices","adam_epsilon","data_dir","dataloader_drop_last","debug","do_eval","do_predict","do_train","eval_steps","evaluate_during_training","finetuning_iters","fp16","fp16_opt_level","gradient_accumulation_steps","learning_rate","local_rank","logging_dir","logging_first_step","logging_steps","max_grad_norm","max_seq_length","max_steps","model_name_or_path","no_cuda","num_train_epochs","output_dir","overwrite_output_dir","past_index","per_device_eval_batch_size","per_device_train_batch_size","per_gpu_train_batch_size","save_steps","seed","task_name","tpu_metrics_debug","warmup_steps","weight_decay","Training time","epoch","eval_acc","eval_acc_and_f1","eval_corr","eval_f1","eval_loss","eval_mcc","eval_pearson","eval_spearmanr","finetuning_time","finetuning_time_list","inference_time","inference_time_list","loss"
"light-sweep-45","jknf2j6r","finished","-","anna_korotkova","","2020-08-06T00:58:27.000Z","1603","gxgtghjq","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_00-58-28_anna-gpu","false","50","1","512","-1","xlnet-base-cased","false","1","/tmp/WNLI/","true","-1","32","32","","500","42","WNLI","false","0","0.01","","1","0.5633802816901409","","","","0.6876857082049052","","","","1525.8253886699677","[1525.8253886699677]","8.499287605285645","[27.37428379058838,29.795268535614017,8.499287605285645]",""
"celestial-sweep-44","jknf2j6r","finished","-","anna_korotkova","","2020-08-06T00:32:05.000Z","1576","gxgtghjq","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_00-32-06_anna-gpu","false","50","1","512","-1","xlnet-base-cased","false","1","/tmp/WNLI/","true","-1","16","32","","500","42","WNLI","false","0","0.01","","1","0.5633802816901409","","","","0.6922690868377686","","","","1486.7963256835938","[1486.7963256835938]","8.176690816879272","[15.803596496582031,16.847050189971924,18.104780912399292,17.94158101081848,8.176690816879272]",""
"decent-sweep-43","jknf2j6r","finished","-","anna_korotkova","","2020-08-06T00:05:59.000Z","1561","gxgtghjq","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug06_00-06-00_anna-gpu","false","50","1","512","-1","xlnet-base-cased","false","1","/tmp/WNLI/","true","-1","8","32","","500","42","WNLI","false","0","0.01","","1","0.5633802816901409","","","","0.6953247057067024","","","","1467.668883562088","[1467.668883562088]","8.039012432098389","[8.346511363983154,9.028968334197998,9.06490397453308,9.460635423660278,8.736301898956299,9.566282749176024,9.393308877944946,9.959489345550535,8.039012432098389]",""
"fast-sweep-42","jknf2j6r","finished","-","anna_korotkova","","2020-08-05T23:56:02.000Z","594","gxgtghjq","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug05_23-56-04_anna-gpu","false","50","1","512","-1","albert-base-v1","false","1","/tmp/WNLI/","true","-1","32","32","","500","42","WNLI","false","0","0.01","","1","0.5352112676056338","","","","0.7054780324300131","","","","567.7028753757477","[567.7028753757477]","1.7162435054779053","[7.800238132476807,7.557276248931885,1.7162435054779053]",""
"good-sweep-41","jknf2j6r","finished","-","anna_korotkova","","2020-08-05T23:46:21.000Z","577","gxgtghjq","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug05_23-46-22_anna-gpu","false","50","1","512","-1","albert-base-v1","false","1","/tmp/WNLI/","true","-1","16","32","","500","42","WNLI","false","0","0.01","","1","0.5352112676056338","","","","0.7036268472671509","","","","552.9945719242096","[552.9945719242096]","0.937934398651123","[3.5223352909088135,3.8956010341644287,3.680449962615967,3.809603214263916,0.937934398651123]",""
"silver-sweep-40","jknf2j6r","finished","-","anna_korotkova","","2020-08-05T23:36:29.000Z","586","gxgtghjq","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug05_23-36-31_anna-gpu","false","50","1","512","-1","albert-base-v1","false","1","/tmp/WNLI/","true","-1","8","32","","500","42","WNLI","false","0","0.01","","1","0.5352112676056338","","","","0.7023927900526259","","","","558.9722940921783","[558.9722940921783]","1.808260202407837","[1.9406678676605225,2.007868528366089,1.8669700622558592,1.8790740966796875,1.808260202407837,1.9919626712799072,1.955164909362793,1.878486156463623,1.943739414215088]",""
"zany-sweep-39","jknf2j6r","finished","-","anna_korotkova","","2020-08-05T23:25:34.000Z","650","gxgtghjq","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug05_23-25-35_anna-gpu","false","50","1","512","-1","roberta-base","false","1","/tmp/WNLI/","true","-1","32","32","","500","42","WNLI","false","0","0.01","","1","0.5633802816901409","","","","0.6886345744132996","","","","614.6527202129364","[614.6527202129364]","2.161414861679077","[7.935503244400024,7.433447599411011,2.161414861679077]",""
"faithful-sweep-38","jknf2j6r","finished","-","anna_korotkova","","2020-08-05T23:15:00.000Z","629","gxgtghjq","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug05_23-15-02_anna-gpu","false","50","1","512","-1","roberta-base","false","1","/tmp/WNLI/","true","-1","16","32","","500","42","WNLI","false","0","0.01","","1","0.5633802816901409","","","","0.6886681199073792","","","","595.254879951477","[595.254879951477]","1.8093585968017576","[3.4654383659362793,3.439143657684326,3.811676502227783,3.92365837097168,1.8093585968017576]",""
"avid-sweep-37","jknf2j6r","finished","-","anna_korotkova","","2020-08-05T23:04:27.000Z","630","gxgtghjq","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug05_23-04-28_anna-gpu","false","50","1","512","-1","roberta-base","false","1","/tmp/WNLI/","true","-1","8","32","","500","42","WNLI","false","0","0.01","","1","0.5633802816901409","","","","0.688690529929267","","","","595.968118429184","[595.968118429184]","1.787511110305786","[1.787511110305786,2.045532703399658,1.9768657684326172,1.8727760314941408,1.9866304397583008,2.1649811267852783,2.099550485610962,2.205625295639038,1.8730287551879885]",""
"peach-sweep-36","jknf2j6r","finished","-","anna_korotkova","","2020-08-05T22:59:15.000Z","308","gxgtghjq","[""cpu"",0]","0.000001","/home/ubuntu/WNLI","false","false","true","false","true","1000","true","1","false","O1","1","0.00005","-1","runs/Aug05_22-59-16_anna-gpu","false","50","1","512","-1","distilbert-base-uncased","false","1","/tmp/WNLI/","true","-1","32","32","","500","42","WNLI","false","0","0.01","","1","0.352112676056338","","","","0.6991874575614929","","","","291.2745361328125","[291.2745361328125]","0.5498645305633545","[2.6305668354034424,2.690631866455078,0.5498645305633545]",""
